Taxon	Downstream.5pm	Upstream.5.30am	Downstream.7.30am.day2	Upstream.8am.biof	Upstream.11am.biof	Downstream.8am.biof	Upstream.7.30am.day2	Upstream.5pm.biof	Downstream.5pm.biof	Downstream.11am	Trans.Waller.split	Upstream.2pm.biof	Trans.27.pipe	Upstream.5pm	Upstream.11am	Trans.Hemphill.Split	Upstream.8am	Downstream.5.30am	Downstream.2pm	Trans.105.pipe	Downstream.11am.biof	Downstream.8am	Upstream.2pm	Trans.24th.Street.Weir	Trans.Clark.Field
k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__Microthrixaceae;g__	0.0	0.000126582278481	0.0	0.0	0.0	0.0	0.000126582278481	0.000126582278481	0.0	0.000126582278481	0.0	0.000126582278481	0.000126582278481	0.000253164556962	0.0	0.0	0.0	0.0	0.0	0.000126582278481	0.000253164556962	0.0	0.000126582278481	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__koll13;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000126582278481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;Other;Other;Other	0.000126582278481	0.000126582278481	0.000126582278481	0.00151898734177	0.000506329113924	0.000126582278481	0.000253164556962	0.000886075949367	0.000632911392405	0.000253164556962	0.000379746835443	0.00278481012658	0.0	0.000253164556962	0.000379746835443	0.000886075949367	0.000253164556962	0.000506329113924	0.000886075949367	0.0	0.00101265822785	0.000253164556962	0.000253164556962	0.000379746835443	0.000253164556962
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__;f__;g__	0.0	0.0	0.0	0.0	0.000126582278481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;Other;Other	0.00189873417722	0.00126582278481	0.00303797468354	0.00164556962025	0.00582278481013	0.00291139240506	0.00253164556962	0.00506329113924	0.00253164556962	0.000886075949367	0.00278481012658	0.00354430379747	0.000506329113924	0.00151898734177	0.000759493670886	0.00810126582278	0.000886075949367	0.00227848101266	0.00227848101266	0.00139240506329	0.00455696202532	0.00215189873418	0.00151898734177	0.00253164556962	0.00481012658228
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__;g__	0.00101265822785	0.00215189873418	0.00189873417722	0.00341772151899	0.00126582278481	0.000379746835443	0.00164556962025	0.0020253164557	0.00164556962025	0.00215189873418	0.00240506329114	0.00430379746835	0.0	0.0020253164557	0.00341772151899	0.00645569620253	0.00303797468354	0.00189873417722	0.00316455696203	0.00227848101266	0.00151898734177	0.00189873417722	0.00215189873418	0.000506329113924	0.00215189873418
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__ACK-M1;g__	0.00417721518987	0.00164556962025	0.0174683544304	0.0	0.0	0.0	0.00164556962025	0.0	0.0	0.00126582278481	0.000126582278481	0.0	0.0	0.00139240506329	0.00164556962025	0.0248101265823	0.00177215189873	0.0191139240506	0.00379746835443	0.0308860759494	0.0	0.00329113924051	0.00177215189873	0.013417721519	0.0210126582278
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000126582278481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000126582278481	0.0	0.0	0.000253164556962	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinosynnemataceae;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000379746835443	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Beutenbergiaceae;Other	0.000126582278481	0.0	0.000253164556962	0.0	0.0	0.000253164556962	0.0	0.000126582278481	0.0	0.0	0.000126582278481	0.000126582278481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000126582278481	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Bogoriellaceae;g__Georgenia	0.0	0.0	0.0	0.000126582278481	0.0	0.0	0.0	0.000126582278481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000253164556962	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Brevibacteriaceae;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000126582278481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Brevibacteriaceae;g__Brevibacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000126582278481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Cellulomonadaceae;g__Actinotalea	0.000126582278481	0.000126582278481	0.000632911392405	0.000506329113924	0.000253164556962	0.000379746835443	0.0	0.0	0.000379746835443	0.000253164556962	0.000506329113924	0.000379746835443	0.000126582278481	0.000126582278481	0.0	0.000253164556962	0.000379746835443	0.000126582278481	0.000126582278481	0.0	0.000506329113924	0.000126582278481	0.0	0.000253164556962	0.000632911392405
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Cellulomonadaceae;g__Demequina	0.000253164556962	0.0	0.0	0.000632911392405	0.000126582278481	0.000253164556962	0.0	0.000379746835443	0.000379746835443	0.000632911392405	0.000126582278481	0.000632911392405	0.0	0.000253164556962	0.000379746835443	0.000253164556962	0.000126582278481	0.0	0.000253164556962	0.0	0.000379746835443	0.000506329113924	0.000126582278481	0.000253164556962	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Corynebacteriaceae;g__Corynebacterium	0.000253164556962	0.0	0.000253164556962	0.000253164556962	0.00139240506329	0.000126582278481	0.0	0.000759493670886	0.000126582278481	0.000379746835443	0.000632911392405	0.000632911392405	0.0	0.000126582278481	0.00151898734177	0.0	0.000126582278481	0.000253164556962	0.000506329113924	0.000126582278481	0.000379746835443	0.000126582278481	0.0	0.000253164556962	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Cryptosporangiaceae;g__Cryptosporangium	0.000126582278481	0.0	0.000126582278481	0.0	0.000126582278481	0.0	0.0	0.000253164556962	0.000126582278481	0.000126582278481	0.00101265822785	0.0	0.0	0.0	0.000253164556962	0.000126582278481	0.0	0.0	0.0	0.0	0.000379746835443	0.0	0.0	0.000379746835443	0.000379746835443
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Dermabacteraceae;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000126582278481	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Dermabacteraceae;g__Brachybacterium	0.000126582278481	0.0	0.0	0.0	0.000126582278481	0.0	0.0	0.0	0.0	0.0	0.000253164556962	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000506329113924	0.0	0.0	0.000126582278481	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Dietziaceae;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000126582278481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Dietziaceae;g__Dietzia	0.0	0.0	0.0	0.0	0.0	0.000126582278481	0.0	0.0	0.0	0.0	0.000126582278481	0.0	0.0	0.0	0.000126582278481	0.0	0.000506329113924	0.0	0.0	0.0	0.000126582278481	0.0	0.000253164556962	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Frankiaceae;Other	0.0	0.0	0.000126582278481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000126582278481	0.0	0.000253164556962	0.0	0.0	0.0	0.0	0.000126582278481	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Frankiaceae;g__	0.000126582278481	0.0	0.0	0.0	0.0	0.0	0.000126582278481	0.0	0.0	0.0	0.0	0.000253164556962	0.0	0.0	0.0	0.000126582278481	0.0	0.0	0.0	0.000126582278481	0.0	0.0	0.0	0.000126582278481	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Geodermatophilaceae;Other	0.000126582278481	0.0	0.000253164556962	0.000253164556962	0.000126582278481	0.000126582278481	0.0	0.0	0.0	0.000126582278481	0.000379746835443	0.0	0.0	0.0	0.0	0.000253164556962	0.0	0.0	0.0	0.0	0.000126582278481	0.000126582278481	0.0	0.000379746835443	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Geodermatophilaceae;g__	0.000759493670886	0.000126582278481	0.000126582278481	0.00113924050633	0.00113924050633	0.000379746835443	0.000379746835443	0.000759493670886	0.00113924050633	0.00139240506329	0.00670886075949	0.00139240506329	0.000126582278481	0.000759493670886	0.000506329113924	0.00227848101266	0.000126582278481	0.000253164556962	0.00101265822785	0.000126582278481	0.00164556962025	0.00126582278481	0.000126582278481	0.00215189873418	0.00164556962025
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Geodermatophilaceae;g__Blastococcus	0.0	0.0	0.0	0.0	0.000253164556962	0.000253164556962	0.0	0.0	0.000126582278481	0.0	0.0	0.000253164556962	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000253164556962	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Geodermatophilaceae;g__Geodermatophilus	0.000253164556962	0.000506329113924	0.000506329113924	0.000632911392405	0.00151898734177	0.000126582278481	0.000126582278481	0.000759493670886	0.000379746835443	0.0	0.00189873417722	0.000379746835443	0.000126582278481	0.000379746835443	0.000759493670886	0.000886075949367	0.000379746835443	0.000126582278481	0.000379746835443	0.0	0.00113924050633	0.000253164556962	0.000126582278481	0.000759493670886	0.000506329113924
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Geodermatophilaceae;g__Modestobacter	0.0	0.0	0.0	0.000253164556962	0.000506329113924	0.000126582278481	0.0	0.000506329113924	0.000253164556962	0.000126582278481	0.000253164556962	0.000253164556962	0.0	0.000126582278481	0.000126582278481	0.000126582278481	0.000253164556962	0.0	0.000126582278481	0.0	0.000506329113924	0.0	0.0	0.000379746835443	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Glycomycetaceae;g__Glycomyces	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000126582278481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Gordoniaceae;g__Gordonia	0.000253164556962	0.000126582278481	0.000126582278481	0.0	0.000379746835443	0.0	0.0	0.000253164556962	0.0	0.0	0.000126582278481	0.000253164556962	0.0020253164557	0.000126582278481	0.0	0.0	0.0	0.0	0.000126582278481	0.0	0.0	0.000126582278481	0.0	0.000126582278481	0.000126582278481
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Intrasporangiaceae;Other	0.0	0.0	0.000126582278481	0.000126582278481	0.000379746835443	0.000126582278481	0.000126582278481	0.000379746835443	0.0	0.0	0.000126582278481	0.000253164556962	0.0	0.0	0.0	0.000253164556962	0.0	0.000126582278481	0.0	0.0	0.000506329113924	0.0	0.000126582278481	0.0	0.000126582278481
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Intrasporangiaceae;g__	0.000126582278481	0.000126582278481	0.0	0.000379746835443	0.000126582278481	0.0	0.000126582278481	0.000253164556962	0.000126582278481	0.000126582278481	0.000126582278481	0.000379746835443	0.0	0.0	0.000126582278481	0.000126582278481	0.0	0.000126582278481	0.0	0.0	0.000379746835443	0.0	0.0	0.000126582278481	0.000126582278481
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Intrasporangiaceae;g__Arsenicicoccus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000126582278481	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Intrasporangiaceae;g__Phycicoccus	0.000379746835443	0.000126582278481	0.000253164556962	0.000253164556962	0.000632911392405	0.000126582278481	0.000126582278481	0.000506329113924	0.000379746835443	0.000126582278481	0.0	0.000126582278481	0.0	0.0	0.000126582278481	0.000506329113924	0.000126582278481	0.000126582278481	0.000126582278481	0.0	0.000886075949367	0.000126582278481	0.000126582278481	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Intrasporangiaceae;g__Serinicoccus	0.000126582278481	0.0	0.0	0.0	0.000126582278481	0.0	0.0	0.0	0.000126582278481	0.0	0.0	0.0	0.000126582278481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Intrasporangiaceae;g__Tetrasphaera	0.0	0.0	0.0	0.0	0.000126582278481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Jonesiaceae;g__Jonesia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000126582278481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Kineosporiaceae;Other	0.0	0.0	0.0	0.0	0.000632911392405	0.0	0.000126582278481	0.000379746835443	0.000126582278481	0.000379746835443	0.00101265822785	0.000126582278481	0.0	0.000126582278481	0.000126582278481	0.000253164556962	0.000379746835443	0.0	0.000379746835443	0.0	0.00101265822785	0.000126582278481	0.0	0.000379746835443	0.000379746835443
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Kineosporiaceae;g__	0.000253164556962	0.0	0.000632911392405	0.000506329113924	0.00329113924051	0.000632911392405	0.000506329113924	0.00886075949367	0.000126582278481	0.000253164556962	0.00164556962025	0.00164556962025	0.000506329113924	0.000506329113924	0.000126582278481	0.000759493670886	0.0	0.000506329113924	0.000506329113924	0.0	0.000759493670886	0.0	0.000126582278481	0.000759493670886	0.000759493670886
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Kineosporiaceae;g__Kineococcus	0.000126582278481	0.0	0.000126582278481	0.0	0.00101265822785	0.000253164556962	0.000126582278481	0.000379746835443	0.000759493670886	0.000379746835443	0.00139240506329	0.000126582278481	0.0	0.0	0.000126582278481	0.000379746835443	0.000379746835443	0.000126582278481	0.000632911392405	0.0	0.000886075949367	0.000506329113924	0.0	0.000759493670886	0.00101265822785
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Kineosporiaceae;g__Kineosporia	0.000253164556962	0.0	0.0	0.000126582278481	0.000126582278481	0.000126582278481	0.0	0.0	0.000126582278481	0.0	0.000886075949367	0.000253164556962	0.0	0.000126582278481	0.000126582278481	0.000126582278481	0.0	0.0	0.000253164556962	0.0	0.000632911392405	0.000506329113924	0.0	0.000126582278481	0.000379746835443
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae;Other	0.00113924050633	0.00151898734177	0.00240506329114	0.000632911392405	0.00253164556962	0.00240506329114	0.0020253164557	0.00139240506329	0.00189873417722	0.0020253164557	0.00341772151899	0.00177215189873	0.00227848101266	0.00164556962025	0.00151898734177	0.00873417721519	0.00379746835443	0.00177215189873	0.00227848101266	0.000886075949367	0.00367088607595	0.00291139240506	0.00240506329114	0.00177215189873	0.00556962025316
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae;g__	0.000379746835443	0.0046835443038	0.00164556962025	0.0	0.000632911392405	0.000632911392405	0.00227848101266	0.000253164556962	0.000253164556962	0.00113924050633	0.00417721518987	0.000126582278481	0.00126582278481	0.00443037974684	0.00278481012658	0.00481012658228	0.00620253164557	0.00126582278481	0.00126582278481	0.000126582278481	0.000886075949367	0.00126582278481	0.00303797468354	0.00316455696203	0.00430379746835
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae;g__Agrococcus	0.0	0.0	0.0	0.000126582278481	0.0	0.0	0.000126582278481	0.000506329113924	0.000253164556962	0.000126582278481	0.000886075949367	0.000379746835443	0.0	0.0	0.000126582278481	0.000506329113924	0.000126582278481	0.0	0.0	0.0	0.000253164556962	0.0	0.0	0.000506329113924	0.000886075949367
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae;g__Agromyces	0.00126582278481	0.000126582278481	0.000759493670886	0.00151898734177	0.00177215189873	0.00101265822785	0.000126582278481	0.00392405063291	0.00227848101266	0.000379746835443	0.0	0.00329113924051	0.000126582278481	0.000253164556962	0.000379746835443	0.000506329113924	0.000126582278481	0.000379746835443	0.00215189873418	0.0	0.00227848101266	0.000253164556962	0.000126582278481	0.000253164556962	0.000126582278481
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae;g__Candidatus Aquiluna	0.000253164556962	0.00113924050633	0.00392405063291	0.000126582278481	0.0	0.0	0.00126582278481	0.0	0.0	0.000126582278481	0.000126582278481	0.0	0.0	0.00101265822785	0.00101265822785	0.0160759493671	0.00177215189873	0.00367088607595	0.000379746835443	0.000506329113924	0.0	0.000759493670886	0.00113924050633	0.00556962025316	0.0110126582278
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae;g__Candidatus Rhodoluna	0.0079746835443	0.119873417722	0.0469620253165	0.000759493670886	0.000126582278481	0.000632911392405	0.0583544303797	0.000379746835443	0.000126582278481	0.0108860759494	0.00582278481013	0.000759493670886	0.0	0.0626582278481	0.0655696202532	0.100506329114	0.0929113924051	0.0396202531646	0.0194936708861	0.000126582278481	0.00113924050633	0.0325316455696	0.0750632911392	0.0430379746835	0.0577215189873
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae;g__Clavibacter	0.00379746835443	0.0294936708861	0.0193670886076	0.000126582278481	0.000126582278481	0.000253164556962	0.0151898734177	0.000506329113924	0.000126582278481	0.00341772151899	0.00607594936709	0.000506329113924	0.000126582278481	0.023164556962	0.0201265822785	0.0425316455696	0.0312658227848	0.0116455696203	0.00493670886076	0.0	0.000126582278481	0.0108860759494	0.0217721518987	0.0135443037975	0.0203797468354
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae;g__Curtobacterium	0.000379746835443	0.0	0.000126582278481	0.000632911392405	0.0	0.000126582278481	0.000253164556962	0.000506329113924	0.000253164556962	0.000379746835443	0.00164556962025	0.000253164556962	0.0	0.0	0.0	0.000506329113924	0.000253164556962	0.000126582278481	0.00101265822785	0.0	0.000253164556962	0.000506329113924	0.000506329113924	0.000759493670886	0.000886075949367
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae;g__Herbiconiux	0.0	0.0	0.0	0.000126582278481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae;g__Leucobacter	0.0	0.000126582278481	0.000126582278481	0.000126582278481	0.0	0.0	0.0	0.000126582278481	0.0	0.000253164556962	0.000506329113924	0.0	0.000253164556962	0.0	0.0	0.000379746835443	0.0	0.000126582278481	0.0	0.0	0.000253164556962	0.000126582278481	0.000126582278481	0.0	0.000379746835443
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae;g__Microbacterium	0.00164556962025	0.000379746835443	0.00126582278481	0.00430379746835	0.00556962025316	0.00177215189873	0.000886075949367	0.00632911392405	0.00329113924051	0.00392405063291	0.0191139240506	0.00443037974684	0.00177215189873	0.000379746835443	0.000379746835443	0.00379746835443	0.00177215189873	0.0020253164557	0.00341772151899	0.000126582278481	0.0073417721519	0.00278481012658	0.00139240506329	0.00354430379747	0.00455696202532
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae;g__Mycetocola	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000126582278481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae;g__Rathayibacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000126582278481	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae;g__Salinibacterium	0.000126582278481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000126582278481	0.000126582278481	0.000126582278481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000126582278481	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae;g__Yonghaparkia	0.00177215189873	0.000506329113924	0.000886075949367	0.00126582278481	0.00126582278481	0.00139240506329	0.000379746835443	0.000632911392405	0.00101265822785	0.00164556962025	0.00139240506329	0.00253164556962	0.000126582278481	0.000379746835443	0.000506329113924	0.000379746835443	0.000632911392405	0.000759493670886	0.00215189873418	0.000759493670886	0.00316455696203	0.0020253164557	0.000506329113924	0.00101265822785	0.00113924050633
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;Other	0.00101265822785	0.000126582278481	0.000126582278481	0.00405063291139	0.00556962025316	0.000886075949367	0.000126582278481	0.00430379746835	0.00354430379747	0.00329113924051	0.00506329113924	0.00620253164557	0.0	0.000506329113924	0.000379746835443	0.000379746835443	0.000632911392405	0.000253164556962	0.0020253164557	0.0	0.0053164556962	0.00354430379747	0.000253164556962	0.00392405063291	0.00227848101266
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__	0.0	0.0	0.000126582278481	0.000506329113924	0.000632911392405	0.000126582278481	0.0	0.00101265822785	0.000506329113924	0.000379746835443	0.000759493670886	0.00101265822785	0.0	0.000126582278481	0.0	0.000253164556962	0.0	0.0	0.000126582278481	0.000126582278481	0.0	0.0	0.000632911392405	0.000253164556962	0.000253164556962
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__Arthrobacter	0.000126582278481	0.0	0.0	0.000632911392405	0.00215189873418	0.00101265822785	0.0	0.00189873417722	0.000759493670886	0.000253164556962	0.000632911392405	0.000759493670886	0.000126582278481	0.000126582278481	0.0	0.0	0.0	0.0	0.0	0.0	0.00177215189873	0.000126582278481	0.0	0.000632911392405	0.000632911392405
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__Kocuria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000126582278481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000126582278481	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__Microbispora	0.0	0.0	0.0	0.0	0.00101265822785	0.0	0.0	0.00101265822785	0.000506329113924	0.000126582278481	0.000126582278481	0.000126582278481	0.000126582278481	0.0	0.0	0.000126582278481	0.0	0.0	0.000379746835443	0.0	0.000759493670886	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__Micrococcus	0.0	0.0	0.000126582278481	0.0	0.0	0.0	0.0	0.000126582278481	0.000253164556962	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__Sinomonas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000126582278481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000126582278481
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micromonosporaceae;Other	0.00164556962025	0.00126582278481	0.00126582278481	0.00101265822785	0.00101265822785	0.000379746835443	0.000379746835443	0.000759493670886	0.000506329113924	0.00151898734177	0.00607594936709	0.000506329113924	0.00151898734177	0.000759493670886	0.000126582278481	0.00139240506329	0.000506329113924	0.000632911392405	0.000632911392405	0.000379746835443	0.00126582278481	0.000632911392405	0.000253164556962	0.0020253164557	0.00139240506329
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micromonosporaceae;g__	0.000379746835443	0.000759493670886	0.000126582278481	0.000253164556962	0.000759493670886	0.000253164556962	0.000506329113924	0.000379746835443	0.000126582278481	0.000379746835443	0.00341772151899	0.000506329113924	0.000379746835443	0.000506329113924	0.000253164556962	0.000759493670886	0.000126582278481	0.000253164556962	0.000379746835443	0.000253164556962	0.000126582278481	0.000506329113924	0.0	0.0020253164557	0.000632911392405
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micromonosporaceae;g__Actinoplanes	0.000759493670886	0.0	0.000506329113924	0.000632911392405	0.000632911392405	0.00126582278481	0.000126582278481	0.000759493670886	0.000506329113924	0.000379746835443	0.00151898734177	0.00101265822785	0.000126582278481	0.0	0.000506329113924	0.000759493670886	0.000253164556962	0.000253164556962	0.00151898734177	0.0	0.00291139240506	0.00101265822785	0.000506329113924	0.00139240506329	0.00101265822785
